Record_id,Date,Year_month,Country,Region,Facility_id,Facility_type,Service_type,Client_age_group,Client_gender,Visit_volume,Direct_cost_usd,Indirect_cost_usd,Total_cost_usd,Social_value_per_visit,Social_value_usd,Roi,Cumulative_visits,Region_lat,Region_lon
4343,2026-01-16,2026-01,Malawi,Mzuzu,Mal_Mzu_Mo_7,Mobile Unit,Family Planning,25-34,Female,5,75,123 ,198 ,120 ,600 ,2.0 ,133,-11.4656,34.0207
503,2026-01-21,2026-01,Malawi,Mzuzu,Mal_Mzu_Mo_7,Mobile Unit,Malaria Prevention,35-44,Female,5,40,51 ,91 ,180 ,900 ,8.9 ,138,-11.4656,34.0207
8654,2026-01-22,2026-01,Malawi,Mzuzu,Mal_Mzu_Mo_7,Mobile Unit,Post-abortion Care,35-44,Male,1,60,22 ,82 ,"1,500 ","1,500 ",17.4 ,139,-11.4656,34.0207
7262,2026-03-02,2026-03,Malawi,Mzuzu,Mal_Mzu_Mo_7,Mobile Unit,Maternal Health,45+,Male,5,225,135 ,360 ,800 ,"4,000 ",10.1 ,144,-11.4656,34.0207
431,2026-03-19,2026-03,Malawi,Mzuzu,Mal_Mzu_Mo_7,Mobile Unit,Post-abortion Care,15-24,Female,2,120,32 ,152 ,"1,500 ","3,000 ",18.7 ,146,-11.4656,34.0207
1837,2026-04-01,2026-04,Malawi,Mzuzu,Mal_Mzu_Mo_7,Mobile Unit,Family Planning,35-44,Female,6,90,100 ,190 ,120 ,720 ,2.8 ,152,-11.4656,34.0207
5527,2026-04-18,2026-04,Malawi,Mzuzu,Mal_Mzu_Mo_7,Mobile Unit,Maternal Health,25-34,Female,7,315,201 ,516 ,800 ,"5,600 ",9.9 ,159,-11.4656,34.0207
6885,2026-04-26,2026-04,Malawi,Mzuzu,Mal_Mzu_Mo_7,Mobile Unit,Family Planning,25-34,Female,5,75,101 ,176 ,120 ,600 ,2.4 ,164,-11.4656,34.0207
1247,2026-05-14,2026-05,Malawi,Mzuzu,Mal_Mzu_Mo_7,Mobile Unit,HIV Testing,35-44,Male,1,20,25 ,45 ,300 ,300 ,5.7 ,165,-11.4656,34.0207
4339,2025-02-25,2025-02,Nigeria,Kano,Nig_Kan_Cl_1,Clinic,Post-abortion Care,25-34,Male,3,180,81 ,261 ,"1,500 ","4,500 ",16.3 ,3,12.0022,8.5917
3591,2025-04-06,2025-04,Nigeria,Kano,Nig_Kan_Cl_1,Clinic,Malaria Prevention,45+,Female,15,120,129 ,249 ,180 ,"2,700 ",9.8 ,18,12.0022,8.5917
4223,2025-05-05,2025-05,Nigeria,Kano,Nig_Kan_Cl_1,Clinic,Maternal Health,35-44,Male,5,225,63 ,288 ,800 ,"4,000 ",12.9 ,23,12.0022,8.5917
1297,2025-05-11,2025-05,Nigeria,Kano,Nig_Kan_Cl_1,Clinic,Post-abortion Care,45+,Female,4,240,117 ,357 ,"1,500 ","6,000 ",15.8 ,27,12.0022,8.5917
5303,2025-07-05,2025-07,Nigeria,Kano,Nig_Kan_Cl_1,Clinic,Post-abortion Care,45+,Male,2,120,41 ,161 ,"1,500 ","3,000 ",17.6 ,29,12.0022,8.5917
1811,2025-07-21,2025-07,Nigeria,Kano,Nig_Kan_Cl_1,Clinic,Post-abortion Care,15-24,Male,4,240,42 ,282 ,"1,500 ","6,000 ",20.3 ,33,12.0022,8.5917
8039,2025-08-10,2025-08,Nigeria,Kano,Nig_Kan_Cl_1,Clinic,Maternal Health,45+,Female,3,135,35 ,170 ,800 ,"2,400 ",13.1 ,36,12.0022,8.5917
362,2025-08-15,2025-08,Nigeria,Kano,Nig_Kan_Cl_1,Clinic,Post-abortion Care,35-44,Male,3,180,20 ,200 ,"1,500 ","4,500 ",21.5 ,39,12.0022,8.5917
2199,2025-08-19,2025-08,Nigeria,Kano,Nig_Kan_Cl_1,Clinic,Malaria Prevention,15-24,Female,10,80,229 ,309 ,180 ,"1,800 ",4.8 ,49,12.0022,8.5917
156,2025-08-26,2025-08,Nigeria,Kano,Nig_Kan_Cl_1,Clinic,Post-abortion Care,35-44,Male,3,180,34 ,214 ,"1,500 ","4,500 ",20.0 ,52,12.0022,8.5917
6449,2025-09-01,2025-09,Nigeria,Kano,Nig_Kan_Cl_1,Clinic,Child Immunization,15-24,Female,20,240,229 ,469 ,250 ,"5,000 ",9.7 ,72,12.0022,8.5917
4348,2025-09-06,2025-09,Nigeria,Kano,Nig_Kan_Cl_1,Clinic,Maternal Health,45+,Female,9,405,201 ,606 ,800 ,"7,200 ",10.9 ,81,12.0022,8.5917
5025,2025-09-26,2025-09,Nigeria,Kano,Nig_Kan_Cl_1,Clinic,Malaria Prevention,15-24,Female,6,48,173 ,221 ,180 ,"1,080 ",3.9 ,87,12.0022,8.5917
696,2025-11-02,2025-11,Nigeria,Kano,Nig_Kan_Cl_1,Clinic,Malaria Prevention,35-44,Female,10,80,188 ,268 ,180 ,"1,800 ",5.7 ,97,12.0022,8.5917
6271,2025-12-02,2025-12,Nigeria,Kano,Nig_Kan_Cl_1,Clinic,Post-abortion Care,25-34,Male,3,180,33 ,213 ,"1,500 ","4,500 ",20.1 ,100,12.0022,8.5917
7221,2026-02-09,2026-02,Nigeria,Kano,Nig_Kan_Cl_1,Clinic,Child Immunization,45+,Male,17,204,335 ,539 ,250 ,"4,250 ",6.9 ,117,12.0022,8.5917
201,2026-02-15,2026-02,Nigeria,Kano,Nig_Kan_Cl_1,Clinic,Family Planning,25-34,Female,18,270,131 ,401 ,120 ,"2,160 ",4.4 ,135,12.0022,8.5917
6850,2026-03-26,2026-03,Nigeria,Kano,Nig_Kan_Cl_1,Clinic,Child Immunization,45+,Female,13,156,187 ,343 ,250 ,"3,250 ",8.5 ,148,12.0022,8.5917
2313,2026-03-29,2026-03,Nigeria,Kano,Nig_Kan_Cl_1,Clinic,Child Immunization,15-24,Female,6,72,145 ,217 ,250 ,"1,500 ",5.9 ,154,12.0022,8.5917
5183,2026-03-29,2026-03,Nigeria,Kano,Nig_Kan_Cl_1,Clinic,HIV Testing,35-44,Female,4,80,29 ,109 ,300 ,"1,200 ",10.0 ,158,12.0022,8.5917
1418,2026-04-02,2026-04,Nigeria,Kano,Nig_Kan_Cl_1,Clinic,Family Planning,45+,Female,14,210,254 ,464 ,120 ,"1,680 ",2.6 ,172,12.0022,8.5917
973,2026-05-14,2026-05,Nigeria,Kano,Nig_Kan_Cl_1,Clinic,Malaria Prevention,45+,Female,6,48,43 ,91 ,180 ,"1,080 ",10.9 ,178,12.0022,8.5917
4420,2026-05-23,2026-05,Nigeria,Kano,Nig_Kan_Cl_1,Clinic,Family Planning,45+,Female,11,165,256 ,421 ,120 ,"1,320 ",2.1 ,189,12.0022,8.5917
1205,2025-01-30,2025-01,Nigeria,Kano,Nig_Kan_Cl_2,Clinic,HIV Testing,35-44,Female,3,60,61 ,121 ,300 ,900 ,6.4 ,3,12.0022,8.5917
5898,2025-02-06,2025-02,Nigeria,Kano,Nig_Kan_Cl_2,Clinic,Family Planning,25-34,Female,12,180,269 ,449 ,120 ,"1,440 ",2.2 ,15,12.0022,8.5917
812,2025-02-27,2025-02,Nigeria,Kano,Nig_Kan_Cl_2,Clinic,HIV Testing,45+,Female,4,80,74 ,154 ,300 ,"1,200 ",6.8 ,19,12.0022,8.5917
5243,2025-03-05,2025-03,Nigeria,Kano,Nig_Kan_Cl_2,Clinic,Post-abortion Care,25-34,Female,4,240,36 ,276 ,"1,500 ","6,000 ",20.7 ,23,12.0022,8.5917
8854,2025-04-02,2025-04,Nigeria,Kano,Nig_Kan_Cl_2,Clinic,Post-abortion Care,35-44,Male,6,360,44 ,404 ,"1,500 ","9,000 ",21.3 ,29,12.0022,8.5917
6831,2025-05-01,2025-05,Nigeria,Kano,Nig_Kan_Cl_2,Clinic,Family Planning,35-44,Female,17,255,250 ,505 ,120 ,"2,040 ",3.0 ,46,12.0022,8.5917
4415,2025-05-26,2025-05,Nigeria,Kano,Nig_Kan_Cl_2,Clinic,HIV Testing,45+,Male,2,40,23 ,63 ,300 ,600 ,8.5 ,48,12.0022,8.5917
4511,2025-06-29,2025-06,Nigeria,Kano,Nig_Kan_Cl_2,Clinic,Malaria Prevention,25-34,Female,7,56,78 ,134 ,180 ,"1,260 ",8.4 ,55,12.0022,8.5917
3590,2025-08-19,2025-08,Nigeria,Kano,Nig_Kan_Cl_2,Clinic,HIV Testing,35-44,Female,7,140,67 ,207 ,300 ,"2,100 ",9.1 ,62,12.0022,8.5917
154,2025-09-08,2025-09,Nigeria,Kano,Nig_Kan_Cl_2,Clinic,Child Immunization,45+,Female,15,180,139 ,319 ,250 ,"3,750 ",10.8 ,77,12.0022,8.5917
8041,2025-09-25,2025-09,Nigeria,Kano,Nig_Kan_Cl_2,Clinic,Malaria Prevention,25-34,Female,9,72,110 ,182 ,180 ,"1,620 ",7.9 ,86,12.0022,8.5917
2571,2025-10-04,2025-10,Nigeria,Kano,Nig_Kan_Cl_2,Clinic,Family Planning,15-24,Female,11,165,228 ,393 ,120 ,"1,320 ",2.4 ,97,12.0022,8.5917
6096,2025-10-14,2025-10,Nigeria,Kano,Nig_Kan_Cl_2,Clinic,Family Planning,25-34,Female,14,210,280 ,490 ,120 ,"1,680 ",2.4 ,111,12.0022,8.5917
2251,2025-12-15,2025-12,Nigeria,Kano,Nig_Kan_Cl_2,Clinic,Child Immunization,35-44,Male,17,204,142 ,346 ,250 ,"4,250 ",11.3 ,128,12.0022,8.5917
7551,2026-01-22,2026-01,Nigeria,Kano,Nig_Kan_Cl_2,Clinic,Family Planning,35-44,Female,15,225,257 ,482 ,120 ,"1,800 ",2.7 ,143,12.0022,8.5917
7316,2026-01-27,2026-01,Nigeria,Kano,Nig_Kan_Cl_2,Clinic,Child Immunization,35-44,Male,15,180,160 ,340 ,250 ,"3,750 ",10.0 ,158,12.0022,8.5917
748,2026-04-28,2026-04,Nigeria,Kano,Nig_Kan_Cl_2,Clinic,Child Immunization,45+,Female,14,168,92 ,260 ,250 ,"3,500 ",12.4 ,172,12.0022,8.5917
182,2025-01-03,2025-01,Nigeria,Kano,Nig_Kan_Cl_3,Clinic,HIV Testing,25-34,Female,3,60,56 ,116 ,300 ,900 ,6.8 ,3,12.0022,8.5917
2844,2025-01-16,2025-01,Nigeria,Kano,Nig_Kan_Cl_3,Clinic,HIV Testing,15-24,Male,3,60,56 ,116 ,300 ,900 ,6.8 ,6,12.0022,8.5917
6305,2025-02-13,2025-02,Nigeria,Kano,Nig_Kan_Cl_3,Clinic,Maternal Health,15-24,Female,7,315,55 ,370 ,800 ,"5,600 ",14.2 ,13,12.0022,8.5917
8038,2025-02-20,2025-02,Nigeria,Kano,Nig_Kan_Cl_3,Clinic,Maternal Health,45+,Female,13,585,108 ,693 ,800 ,"10,400 ",14.0 ,26,12.0022,8.5917
3628,2025-02-24,2025-02,Nigeria,Kano,Nig_Kan_Cl_3,Clinic,Family Planning,15-24,Female,17,255,198 ,453 ,120 ,"2,040 ",3.5 ,43,12.0022,8.5917
6376,2025-03-07,2025-03,Nigeria,Kano,Nig_Kan_Cl_3,Clinic,Child Immunization,45+,Female,22,264,322 ,586 ,250 ,"5,500 ",8.4 ,65,12.0022,8.5917
572,2025-04-13,2025-04,Nigeria,Kano,Nig_Kan_Cl_3,Clinic,Family Planning,15-24,Male,15,225,400 ,625 ,120 ,"1,800 ",1.9 ,80,12.0022,8.5917
1220,2025-05-07,2025-05,Nigeria,Kano,Nig_Kan_Cl_3,Clinic,HIV Testing,15-24,Female,9,180,240 ,420 ,300 ,"2,700 ",5.4 ,89,12.0022,8.5917
4924,2025-06-13,2025-06,Nigeria,Kano,Nig_Kan_Cl_3,Clinic,Malaria Prevention,15-24,Female,7,56,162 ,218 ,180 ,"1,260 ",4.8 ,96,12.0022,8.5917
2587,2025-08-17,2025-08,Nigeria,Kano,Nig_Kan_Cl_3,Clinic,Maternal Health,25-34,Male,9,405,249 ,654 ,800 ,"7,200 ",10.0 ,105,12.0022,8.5917
3234,2025-09-19,2025-09,Nigeria,Kano,Nig_Kan_Cl_3,Clinic,Maternal Health,45+,Female,11,495,308 ,803 ,800 ,"8,800 ",10.0 ,116,12.0022,8.5917
868,2025-10-22,2025-10,Nigeria,Kano,Nig_Kan_Cl_3,Clinic,Family Planning,35-44,Female,11,165,139 ,304 ,120 ,"1,320 ",3.3 ,127,12.0022,8.5917
2113,2025-10-23,2025-10,Nigeria,Kano,Nig_Kan_Cl_3,Clinic,Family Planning,25-34,Male,14,210,267 ,477 ,120 ,"1,680 ",2.5 ,141,12.0022,8.5917
8525,2025-11-15,2025-11,Nigeria,Kano,Nig_Kan_Cl_3,Clinic,Maternal Health,35-44,Male,6,270,69 ,339 ,800 ,"4,800 ",13.1 ,147,12.0022,8.5917
5605,2025-11-27,2025-11,Nigeria,Kano,Nig_Kan_Cl_3,Clinic,Maternal Health,35-44,Female,7,315,203 ,518 ,800 ,"5,600 ",9.8 ,154,12.0022,8.5917
6596,2026-01-11,2026-01,Nigeria,Kano,Nig_Kan_Cl_3,Clinic,Family Planning,45+,Female,6,90,158 ,248 ,120 ,720 ,1.9 ,160,12.0022,8.5917
2805,2026-02-20,2026-02,Nigeria,Kano,Nig_Kan_Cl_3,Clinic,Child Immunization,35-44,Female,17,204,270 ,474 ,250 ,"4,250 ",8.0 ,177,12.0022,8.5917
2410,2026-04-03,2026-04,Nigeria,Kano,Nig_Kan_Cl_3,Clinic,Malaria Prevention,45+,Female,8,64,159 ,223 ,180 ,"1,440 ",5.5 ,185,12.0022,8.5917
6898,2026-04-05,2026-04,Nigeria,Kano,Nig_Kan_Cl_3,Clinic,Child Immunization,25-34,Male,20,240,245 ,485 ,250 ,"5,000 ",9.3 ,205,12.0022,8.5917
5220,2026-05-05,2026-05,Nigeria,Kano,Nig_Kan_Cl_3,Clinic,Malaria Prevention,15-24,Male,5,40,66 ,106 ,180 ,900 ,7.5 ,210,12.0022,8.5917
6699,2026-05-07,2026-05,Nigeria,Kano,Nig_Kan_Cl_3,Clinic,Family Planning,45+,Female,25,375,744 ,"1,119 ",120 ,"3,000 ",1.7 ,235,12.0022,8.5917
2359,2025-01-11,2025-01,Nigeria,Kano,Nig_Kan_Ho_1,Hospital,Malaria Prevention,15-24,Male,22,176,319 ,495 ,180 ,"3,960 ",7.0 ,22,12.0022,8.5917
6005,2025-03-11,2025-03,Nigeria,Kano,Nig_Kan_Ho_1,Hospital,Child Immunization,25-34,Male,24,288,165 ,453 ,250 ,"6,000 ",12.2 ,46,12.0022,8.5917
5644,2025-04-29,2025-04,Nigeria,Kano,Nig_Kan_Ho_1,Hospital,HIV Testing,25-34,Male,13,260,262 ,522 ,300 ,"3,900 ",6.5 ,59,12.0022,8.5917
6757,2025-05-11,2025-05,Nigeria,Kano,Nig_Kan_Ho_1,Hospital,Maternal Health,15-24,Male,14,630,419 ,"1,049 ",800 ,"11,200 ",9.7 ,73,12.0022,8.5917
8431,2025-05-26,2025-05,Nigeria,Kano,Nig_Kan_Ho_1,Hospital,HIV Testing,25-34,Male,13,260,88 ,348 ,300 ,"3,900 ",10.2 ,86,12.0022,8.5917
2943,2025-07-05,2025-07,Nigeria,Kano,Nig_Kan_Ho_1,Hospital,Family Planning,15-24,Female,29,435,469 ,904 ,120 ,"3,480 ",2.9 ,115,12.0022,8.5917
1382,2025-07-14,2025-07,Nigeria,Kano,Nig_Kan_Ho_1,Hospital,Maternal Health,45+,Male,17,765,220 ,985 ,800 ,"13,600 ",12.8 ,132,12.0022,8.5917
2956,2025-08-06,2025-08,Nigeria,Kano,Nig_Kan_Ho_1,Hospital,Family Planning,35-44,Female,40,600,"1,088 ","1,688 ",120 ,"4,800 ",1.8 ,172,12.0022,8.5917
508,2025-08-31,2025-08,Nigeria,Kano,Nig_Kan_Ho_1,Hospital,HIV Testing,35-44,Male,12,240,338 ,578 ,300 ,"3,600 ",5.2 ,184,12.0022,8.5917
2632,2025-09-22,2025-09,Nigeria,Kano,Nig_Kan_Ho_1,Hospital,Maternal Health,35-44,Male,12,540,185 ,725 ,800 ,"9,600 ",12.2 ,196,12.0022,8.5917
4858,2025-12-11,2025-12,Nigeria,Kano,Nig_Kan_Ho_1,Hospital,Malaria Prevention,15-24,Male,15,120,331 ,451 ,180 ,"2,700 ",5.0 ,211,12.0022,8.5917
7388,2025-12-15,2025-12,Nigeria,Kano,Nig_Kan_Ho_1,Hospital,Malaria Prevention,45+,Female,13,104,83 ,187 ,180 ,"2,340 ",11.5 ,224,12.0022,8.5917
4938,2025-12-25,2025-12,Nigeria,Kano,Nig_Kan_Ho_1,Hospital,Family Planning,25-34,Female,35,525,279 ,804 ,120 ,"4,200 ",4.2 ,259,12.0022,8.5917
8188,2026-01-14,2026-01,Nigeria,Kano,Nig_Kan_Ho_1,Hospital,Post-abortion Care,35-44,Female,2,120,48 ,168 ,"1,500 ","3,000 ",16.9 ,261,12.0022,8.5917
294,2026-01-15,2026-01,Nigeria,Kano,Nig_Kan_Ho_1,Hospital,Child Immunization,15-24,Male,33,396,364 ,760 ,250 ,"8,250 ",9.8 ,294,12.0022,8.5917
6399,2026-02-03,2026-02,Nigeria,Kano,Nig_Kan_Ho_1,Hospital,Maternal Health,25-34,Male,25,1125,319 ,"1,444 ",800 ,"20,000 ",12.8 ,319,12.0022,8.5917
6416,2026-03-21,2026-03,Nigeria,Kano,Nig_Kan_Ho_1,Hospital,Malaria Prevention,25-34,Female,18,144,212 ,356 ,180 ,"3,240 ",8.1 ,337,12.0022,8.5917
7700,2026-04-08,2026-04,Nigeria,Kano,Nig_Kan_Ho_1,Hospital,Post-abortion Care,45+,Female,10,600,226 ,826 ,"1,500 ","15,000 ",17.2 ,347,12.0022,8.5917
3596,2026-04-27,2026-04,Nigeria,Kano,Nig_Kan_Ho_1,Hospital,Post-abortion Care,15-24,Male,7,420,140 ,560 ,"1,500 ","10,500 ",17.7 ,354,12.0022,8.5917
1294,2026-05-03,2026-05,Nigeria,Kano,Nig_Kan_Ho_1,Hospital,Maternal Health,45+,Female,17,765,242 ,"1,007 ",800 ,"13,600 ",12.5 ,371,12.0022,8.5917
6217,2026-05-16,2026-05,Nigeria,Kano,Nig_Kan_Ho_1,Hospital,Post-abortion Care,25-34,Male,5,300,80 ,380 ,"1,500 ","7,500 ",18.8 ,376,12.0022,8.5917
4997,2025-01-10,2025-01,Nigeria,Kano,Nig_Kan_Ho_2,Hospital,Family Planning,45+,Male,15,225,427 ,652 ,120 ,"1,800 ",1.8 ,15,12.0022,8.5917
1116,2025-01-18,2025-01,Nigeria,Kano,Nig_Kan_Ho_2,Hospital,Post-abortion Care,35-44,Male,5,300,111 ,411 ,"1,500 ","7,500 ",17.2 ,20,12.0022,8.5917
7274,2025-04-05,2025-04,Nigeria,Kano,Nig_Kan_Ho_2,Hospital,Child Immunization,25-34,Female,29,348,546 ,894 ,250 ,"7,250 ",7.1 ,49,12.0022,8.5917
3599,2025-04-19,2025-04,Nigeria,Kano,Nig_Kan_Ho_2,Hospital,Family Planning,15-24,Male,18,270,520 ,790 ,120 ,"2,160 ",1.7 ,67,12.0022,8.5917
733,2025-04-22,2025-04,Nigeria,Kano,Nig_Kan_Ho_2,Hospital,Family Planning,25-34,Male,31,465,796 ,"1,261 ",120 ,"3,720 ",2.0 ,98,12.0022,8.5917
8760,2025-04-30,2025-04,Nigeria,Kano,Nig_Kan_Ho_2,Hospital,Maternal Health,45+,Female,17,765,456 ,"1,221 ",800 ,"13,600 ",10.1 ,115,12.0022,8.5917
5773,2025-07-22,2025-07,Nigeria,Kano,Nig_Kan_Ho_2,Hospital,Malaria Prevention,35-44,Male,21,168,451 ,619 ,180 ,"3,780 ",5.1 ,136,12.0022,8.5917
883,2025-07-31,2025-07,Nigeria,Kano,Nig_Kan_Ho_2,Hospital,Malaria Prevention,25-34,Female,17,136,452 ,588 ,180 ,"3,060 ",4.2 ,153,12.0022,8.5917
7569,2025-08-06,2025-08,Nigeria,Kano,Nig_Kan_Ho_2,Hospital,Family Planning,25-34,Female,29,435,500 ,935 ,120 ,"3,480 ",2.7 ,182,12.0022,8.5917
5510,2025-08-07,2025-08,Nigeria,Kano,Nig_Kan_Ho_2,Hospital,Malaria Prevention,15-24,Female,19,152,382 ,534 ,180 ,"3,420 ",5.4 ,201,12.0022,8.5917
5578,2025-08-24,2025-08,Nigeria,Kano,Nig_Kan_Ho_2,Hospital,Malaria Prevention,25-34,Female,20,160,130 ,290 ,180 ,"3,600 ",11.4 ,221,12.0022,8.5917
7748,2025-10-05,2025-10,Nigeria,Kano,Nig_Kan_Ho_2,Hospital,Child Immunization,45+,Male,33,396,345 ,741 ,250 ,"8,250 ",10.1 ,254,12.0022,8.5917
6513,2025-11-09,2025-11,Nigeria,Kano,Nig_Kan_Ho_2,Hospital,Child Immunization,35-44,Male,19,228,185 ,413 ,250 ,"4,750 ",10.5 ,273,12.0022,8.5917
1079,2025-11-10,2025-11,Nigeria,Kano,Nig_Kan_Ho_2,Hospital,Maternal Health,35-44,Female,14,630,239 ,869 ,800 ,"11,200 ",11.9 ,287,12.0022,8.5917
4985,2025-12-01,2025-12,Nigeria,Kano,Nig_Kan_Ho_2,Hospital,Family Planning,15-24,Male,33,495,750 ,"1,245 ",120 ,"3,960 ",2.2 ,320,12.0022,8.5917
2202,2025-12-02,2025-12,Nigeria,Kano,Nig_Kan_Ho_2,Hospital,Post-abortion Care,35-44,Female,13,780,253 ,"1,033 ","1,500 ","19,500 ",17.9 ,333,12.0022,8.5917
1676,2025-12-14,2025-12,Nigeria,Kano,Nig_Kan_Ho_2,Hospital,HIV Testing,35-44,Male,9,180,54 ,234 ,300 ,"2,700 ",10.5 ,342,12.0022,8.5917
2362,2025-12-21,2025-12,Nigeria,Kano,Nig_Kan_Ho_2,Hospital,Malaria Prevention,35-44,Female,13,104,224 ,328 ,180 ,"2,340 ",6.1 ,355,12.0022,8.5917
5757,2025-12-30,2025-12,Nigeria,Kano,Nig_Kan_Ho_2,Hospital,Family Planning,35-44,Female,30,450,803 ,"1,253 ",120 ,"3,600 ",1.9 ,385,12.0022,8.5917
6208,2026-01-28,2026-01,Nigeria,Kano,Nig_Kan_Ho_2,Hospital,Maternal Health,35-44,Female,22,990,480 ,"1,470 ",800 ,"17,600 ",11.0 ,407,12.0022,8.5917
7547,2026-01-31,2026-01,Nigeria,Kano,Nig_Kan_Ho_2,Hospital,Family Planning,25-34,Female,33,495,534 ,"1,029 ",120 ,"3,960 ",2.8 ,440,12.0022,8.5917
479,2026-02-01,2026-02,Nigeria,Kano,Nig_Kan_Ho_2,Hospital,Child Immunization,45+,Male,31,372,578 ,950 ,250 ,"7,750 ",7.2 ,471,12.0022,8.5917
4896,2026-02-24,2026-02,Nigeria,Kano,Nig_Kan_Ho_2,Hospital,Child Immunization,45+,Female,25,300,516 ,816 ,250 ,"6,250 ",6.7 ,496,12.0022,8.5917
5557,2026-03-02,2026-03,Nigeria,Kano,Nig_Kan_Ho_2,Hospital,Malaria Prevention,45+,Female,15,120,113 ,233 ,180 ,"2,700 ",10.6 ,511,12.0022,8.5917
8671,2026-03-28,2026-03,Nigeria,Kano,Nig_Kan_Ho_2,Hospital,Malaria Prevention,15-24,Male,19,152,214 ,366 ,180 ,"3,420 ",8.3 ,530,12.0022,8.5917
4727,2026-04-12,2026-04,Nigeria,Kano,Nig_Kan_Ho_2,Hospital,Family Planning,25-34,Female,33,495,285 ,780 ,120 ,"3,960 ",4.1 ,563,12.0022,8.5917
4512,2026-04-28,2026-04,Nigeria,Kano,Nig_Kan_Ho_2,Hospital,HIV Testing,35-44,Male,11,220,159 ,379 ,300 ,"3,300 ",7.7 ,574,12.0022,8.5917
8464,2025-01-04,2025-01,Nigeria,Kano,Nig_Kan_Ho_3,Hospital,Post-abortion Care,25-34,Female,3,180,70 ,250 ,"1,500 ","4,500 ",17.0 ,3,12.0022,8.5917
4155,2025-01-09,2025-01,Nigeria,Kano,Nig_Kan_Ho_3,Hospital,HIV Testing,15-24,Male,12,240,146 ,386 ,300 ,"3,600 ",8.3 ,15,12.0022,8.5917
5296,2025-01-09,2025-01,Nigeria,Kano,Nig_Kan_Ho_3,Hospital,HIV Testing,35-44,Male,12,240,224 ,464 ,300 ,"3,600 ",6.8 ,27,12.0022,8.5917
2684,2025-01-18,2025-01,Nigeria,Kano,Nig_Kan_Ho_3,Hospital,Maternal Health,45+,Male,21,945,220 ,"1,165 ",800 ,"16,800 ",13.4 ,48,12.0022,8.5917
6769,2025-01-19,2025-01,Nigeria,Kano,Nig_Kan_Ho_3,Hospital,Family Planning,45+,Male,29,435,203 ,638 ,120 ,"3,480 ",4.5 ,77,12.0022,8.5917
7452,2025-01-27,2025-01,Nigeria,Kano,Nig_Kan_Ho_3,Hospital,Post-abortion Care,35-44,Male,7,420,140 ,560 ,"1,500 ","10,500 ",17.7 ,84,12.0022,8.5917
4095,2025-01-28,2025-01,Nigeria,Kano,Nig_Kan_Ho_3,Hospital,Malaria Prevention,45+,Female,10,80,279 ,359 ,180 ,"1,800 ",4.0 ,94,12.0022,8.5917
3401,2025-01-29,2025-01,Nigeria,Kano,Nig_Kan_Ho_3,Hospital,Malaria Prevention,35-44,Female,16,128,140 ,268 ,180 ,"2,880 ",9.7 ,110,12.0022,8.5917
1142,2025-01-31,2025-01,Nigeria,Kano,Nig_Kan_Ho_3,Hospital,Family Planning,15-24,Female,37,555,646 ,"1,201 ",120 ,"4,440 ",2.7 ,147,12.0022,8.5917
6131,2025-02-10,2025-02,Nigeria,Kano,Nig_Kan_Ho_3,Hospital,HIV Testing,25-34,Male,9,180,217 ,397 ,300 ,"2,700 ",5.8 ,156,12.0022,8.5917
7968,2025-02-16,2025-02,Nigeria,Kano,Nig_Kan_Ho_3,Hospital,Malaria Prevention,25-34,Female,9,72,89 ,161 ,180 ,"1,620 ",9.1 ,165,12.0022,8.5917
5169,2025-02-19,2025-02,Nigeria,Kano,Nig_Kan_Ho_3,Hospital,HIV Testing,25-34,Male,11,220,233 ,453 ,300 ,"3,300 ",6.3 ,176,12.0022,8.5917
4996,2025-03-18,2025-03,Nigeria,Kano,Nig_Kan_Ho_3,Hospital,Malaria Prevention,35-44,Male,16,128,175 ,303 ,180 ,"2,880 ",8.5 ,192,12.0022,8.5917
8976,2025-04-27,2025-04,Nigeria,Kano,Nig_Kan_Ho_3,Hospital,Child Immunization,15-24,Male,34,408,971 ,"1,379 ",250 ,"8,500 ",5.2 ,226,12.0022,8.5917
7674,2025-06-05,2025-06,Nigeria,Kano,Nig_Kan_Ho_3,Hospital,Child Immunization,25-34,Female,27,324,341 ,665 ,250 ,"6,750 ",9.1 ,253,12.0022,8.5917
3362,2025-06-06,2025-06,Nigeria,Kano,Nig_Kan_Ho_3,Hospital,Child Immunization,25-34,Female,36,432,303 ,735 ,250 ,"9,000 ",11.3 ,289,12.0022,8.5917
2333,2025-07-30,2025-07,Nigeria,Kano,Nig_Kan_Ho_3,Hospital,Maternal Health,25-34,Female,15,675,288 ,963 ,800 ,"12,000 ",11.5 ,304,12.0022,8.5917
3999,2025-08-04,2025-08,Nigeria,Kano,Nig_Kan_Ho_3,Hospital,Child Immunization,45+,Male,24,288,275 ,563 ,250 ,"6,000 ",9.6 ,328,12.0022,8.5917
2672,2025-08-12,2025-08,Nigeria,Kano,Nig_Kan_Ho_3,Hospital,HIV Testing,15-24,Female,15,300,319 ,619 ,300 ,"4,500 ",6.3 ,343,12.0022,8.5917
44,2025-09-28,2025-09,Nigeria,Kano,Nig_Kan_Ho_3,Hospital,Family Planning,15-24,Female,24,360,283 ,643 ,120 ,"2,880 ",3.5 ,367,12.0022,8.5917
